x,y
-5.0,-2.4831028473682797
-4.898989898989899,-2.570021595387767
-4.797979797979798,-2.45983366372394
-4.696969696969697,-2.0064594836253735
-4.595959595959596,-1.9967869229024746
-4.494949494949495,-2.1327228535040086
-4.393939393939394,-1.9396450386148545
-4.292929292929293,-2.1187317171415994
-4.191919191919192,-2.0965260638734495
-4.090909090909091,-1.872916527861242
-3.9898989898989896,-1.456084650247739
-3.888888888888889,-1.791988539938202
-3.787878787878788,-1.3514387741912612
-3.686868686868687,-1.3371814955610346
-3.5858585858585856,-1.1926091630932083
-3.484848484848485,-1.0216228453571707
-3.383838383838384,-1.1287840033711019
-3.282828282828283,-1.0664001410254942
-3.1818181818181817,-0.7487696315521384
-3.080808080808081,-1.0455359896037466
-2.9797979797979797,-1.1361219166955547
-2.878787878787879,-0.6253719165455864
-2.7777777777777777,-0.7127350656605079
-2.676767676767677,-0.4556120198280242
-2.5757575757575757,-0.4101168199514659
-2.474747474747475,-0.7572662963867107
-2.3737373737373737,-0.3211859939303758
-2.272727272727273,-0.4231212559989719
-2.1717171717171717,-0.21225982675928856
-2.070707070707071,-0.018058419813356874
-1.9696969696969697,-0.16976803713612412
-1.868686868686869,0.01655384896023998
-1.7676767676767677,0.03368992628498474
-1.6666666666666665,0.4176237191447762
-1.5656565656565657,-0.005591701874584354
-1.4646464646464645,0.2706254590756516
-1.3636363636363638,0.21864070084334475
-1.2626262626262625,0.7837427321582824
-1.1616161616161618,0.6920165362365103
-1.0606060606060606,0.8599477045909052
-0.9595959595959593,0.5743505027269783
-0.858585858585859,0.7504940872367973
-0.7575757575757578,1.0865452173632384
-0.6565656565656566,0.9865491797182022
-0.5555555555555554,1.3247646561073603
-0.45454545454545503,1.2956666652077407
-0.3535353535353538,1.1531668247924647
-0.2525252525252526,1.1098668011710875
-0.15151515151515138,1.505963360146136
-0.050505050505050164,1.6689435767045513
0.050505050505050164,1.448880438392928
0.15151515151515138,1.6404916199273047
0.2525252525252526,1.560882967049093
0.3535353535353538,1.5423032018313283
0.45454545454545414,1.8555245565743994
0.5555555555555554,2.182700039917299
0.6565656565656566,2.207551731611792
0.7575757575757578,1.8217970340309546
0.8585858585858581,2.0661412534314314
0.9595959595959593,2.5133600470629287
1.0606060606060606,2.2518060678304175
1.1616161616161618,2.709048292087067
1.262626262626262,2.6033580059516983
1.3636363636363633,2.82861010757447
1.4646464646464645,2.5131921549322143
1.5656565656565657,2.626848310011977
1.666666666666667,2.991790770041492
1.7676767676767673,2.894175019233891
1.8686868686868685,3.169888779125168
1.9696969696969697,2.9257097853529617
2.070707070707071,3.3777529126032846
2.1717171717171713,3.340874703821169
2.2727272727272725,3.2194030393527426
2.3737373737373737,3.4062794197688624
2.474747474747475,3.3889683489975773
2.5757575757575752,3.507990312963706
2.6767676767676765,3.7508855771091767
2.7777777777777777,3.66567832572728
2.878787878787879,3.772054783384965
2.9797979797979792,3.8834224553795393
3.0808080808080813,3.7744856117590344
3.1818181818181817,3.7644884153093874
3.282828282828282,4.357875389549095
3.383838383838384,4.372398635645527
3.4848484848484844,4.532973684952396
3.5858585858585865,4.445695610895419
3.686868686868687,4.672345445772489
3.787878787878787,4.819657992484443
3.8888888888888893,4.554398880710911
3.9898989898989896,4.7729999834984245
4.09090909090909,4.739435540025252
4.191919191919192,4.849994987453137
4.292929292929292,5.1410549481708685
4.3939393939393945,5.239745154679236
4.494949494949495,5.338562984025228
4.595959595959595,5.2631398118878705
4.696969696969697,5.218388556747989
4.797979797979798,5.117469995682903
4.8989898989899,5.460818338312741
5.0,5.770346633532629
