x,y
-5.0,-14.52982052324643
-4.898989898989899,-13.144054467376055
-4.797979797979798,-8.964059760809635
-4.696969696969697,-10.497273405782455
-4.595959595959596,-9.982851512369956
-4.494949494949495,-7.323678239837205
-4.393939393939394,-6.270856533852633
-4.292929292929293,-5.106736464466769
-4.191919191919192,-5.5414380965229855
-4.090909090909091,-1.417347198313644
-3.9898989898989896,-3.0562888242581048
-3.888888888888889,-3.3595353623953317
-3.787878787878788,0.44811286205259204
-3.686868686868687,-1.1865940569552293
-3.5858585858585856,1.6405168105147334
-3.484848484848485,1.9839540578106654
-3.383838383838384,2.2784990838294705
-3.282828282828283,1.166156538745783
-3.1818181818181817,3.784329515507971
-3.080808080808081,5.155553510223899
-2.9797979797979797,4.2881973669662745
-2.878787878787879,4.270483019177977
-2.7777777777777777,3.4683110267792596
-2.676767676767677,7.479373150271051
-2.5757575757575757,5.88699356626543
-2.474747474747475,6.969098837264601
-2.3737373737373737,6.845171103654906
-2.272727272727273,6.577372832344873
-2.1717171717171717,5.459926087857047
-2.070707070707071,6.813769570704361
-1.9696969696969697,7.242302221547057
-1.868686868686869,8.0821013415921
-1.7676767676767677,8.760032550526281
-1.6666666666666665,8.5737790118981
-1.5656565656565657,10.333036833809619
-1.4646464646464645,10.24299299077896
-1.3636363636363638,8.632995340730272
-1.2626262626262625,9.745641488649046
-1.1616161616161618,10.32033877285505
-1.0606060606060606,9.234862335274151
-0.9595959595959593,10.160395433399232
-0.858585858585859,7.899487990712702
-0.7575757575757578,10.664863010196223
-0.6565656565656566,10.497558063522053
-0.5555555555555554,11.16754091683045
-0.45454545454545503,11.088675404166796
-0.3535353535353538,9.830886399839427
-0.2525252525252526,9.731720853094911
-0.15151515151515138,8.387276891581301
-0.050505050505050164,8.00580156280279
0.050505050505050164,9.426637132629777
0.15151515151515138,8.388064799234023
0.2525252525252526,11.354085746583129
0.3535353535353538,10.742264497519042
0.45454545454545414,12.071601549952996
0.5555555555555554,10.454867541793282
0.6565656565656566,10.30545940269981
0.7575757575757578,10.57124131806396
0.8585858585858581,10.922789879144982
0.9595959595959593,9.977549220926546
1.0606060606060606,9.698589366185182
1.1616161616161618,13.261638964565678
1.262626262626262,10.80465005268606
1.3636363636363633,13.120064871467989
1.4646464646464645,13.766595208231369
1.5656565656565657,10.556595831883593
1.666666666666667,12.016097942686924
1.7676767676767673,12.5483646754737
1.8686868686868685,13.93773434552536
1.9696969696969697,15.04352536178896
2.070707070707071,15.484739943606598
2.1717171717171713,15.63986056661057
2.2727272727272725,16.382849783612027
2.3737373737373737,14.722859087494296
2.474747474747475,15.954260834255003
2.5757575757575752,14.968795830812782
2.6767676767676765,18.440315420677823
2.7777777777777777,17.389882436862287
2.878787878787879,19.169533236083005
2.9797979797979792,17.53883655049132
3.0808080808080813,20.347062320734253
3.1818181818181817,22.44161427715253
3.282828282828282,19.578801387880958
3.383838383838384,23.20597025502143
3.4848484848484844,25.04923381040527
3.5858585858585865,22.69288538086977
3.686868686868687,23.355067580667015
3.787878787878787,25.178638768773574
3.8888888888888893,26.886183524482664
3.9898989898989896,28.290136019779936
4.09090909090909,29.825323099810355
4.191919191919192,32.028826979606514
4.292929292929292,33.885788476275245
4.3939393939393945,35.461546115902564
4.494949494949495,35.8536875603675
4.595959595959595,36.17235869802794
4.696969696969697,40.2073790329769
4.797979797979798,40.21696403076218
4.8989898989899,41.38484518530245
5.0,43.17838226996307
